AB,RBI,RUN,BB,IB,KK,GD,P_HRA_RT,AVG,OBP,SLG,OPS,GPA,IsoP,RC,XR,BABIP,OPS_plus,label
36.611111111111114,5.833333333333333,6.055555555555555,3.611111111111111,0.05555555555555555,7.833333333333333,0.9444444444444444,0.24849872350000007,0.2996013582096441,0.36599211242229823,0.46420914295794474,0.830201255380243,0.2807487363295204,0.16460778474830062,6.764616279300102,6.347333333333333,0.34568637173499944,111.1385765783847,0.30839445657117637
35.55555555555556,6.611111111111111,6.944444444444445,3.611111111111111,0.16666666666666666,6.0,0.6111111111111112,0.31537087027777777,0.30839445657117637,0.379482085188217,0.4625354273061542,0.8420175124943713,0.2864007951612362,0.1541409707349778,6.725019921591433,6.342555555555555,0.34073331031846504,114.52994846232082,0.2712836768370552
34.388888888888886,4.833333333333333,5.0,2.8333333333333335,0.0,6.555555555555555,0.9444444444444444,0.19629375261111112,0.2712836768370552,0.33264053052241627,0.46699247902729113,0.7996330095497075,0.2664363584919101,0.19570880219023593,5.569118474287524,5.393666666666666,0.29018254804708393,102.43734826469984,0.251802484457845
34.94444444444444,5.222222222222222,5.388888888888889,4.166666666666667,0.05555555555555555,6.944444444444445,0.8333333333333334,0.28078850166666663,0.27059883775786997,0.34875286890579826,0.4191378080128446,0.7678906769186429,0.2617232430108204,0.14853897025497473,5.390007540634741,5.365555555555556,0.3037168698925556,95.76877652091116,0.27438031165538496
33.5,4.722222222222222,4.888888888888889,3.7222222222222223,0.05555555555555555,6.555555555555555,1.2222222222222223,0.29286223038888887,0.27438031165538496,0.34681677168323766,0.38306732621643,0.7298840978996676,0.2518343788115644,0.108687014561045,4.6806019201048095,4.451444444444444,0.3149562938180088,86.7940538281341,0.26957476802678915
35.77777777777778,4.777777777777778,5.0,3.5555555555555554,0.0,6.333333333333333,0.9444444444444444,0.2696485613333333,0.26957476802678915,0.3401308213127854,0.3704996056650431,0.7106304269778285,0.2456837710070142,0.10092483763825381,5.253580593687509,4.840999999999999,0.3109801598022542,81.98146721539912,0.24492488699324916
34.666666666666664,4.277777777777778,4.611111111111111,3.4444444444444446,0.05555555555555555,6.722222222222222,0.7222222222222222,0.1910326926111111,0.24492488699324916,0.3151273256745981,0.3607529550362015,0.6758802807107996,0.23199553531261957,0.11582806804295233,4.562881820274409,4.482333333333333,0.27963402501016765,72.69205173639895,0.2640701412898203
33.44444444444444,4.111111111111111,4.277777777777778,3.2222222222222223,0.0,5.444444444444445,0.9444444444444444,0.22275533105555556,0.2640701412898203,0.32643883640898497,0.3656903929729966,0.6921292293819816,0.2383200746272924,0.10162025168317634,4.201743262392264,4.108666666666667,0.29300451752211165,77.0180012014502,0.26538009628866516
34.77777777777778,4.277777777777778,4.444444444444445,3.4444444444444446,0.0,6.555555555555555,0.6111111111111112,0.22480547772222226,0.26538009628866516,0.33391309548377307,0.37261919954170036,0.7065322950254733,0.24341569285312298,0.10723910325303515,4.827213018970182,4.677555555555555,0.3041592950475777,80.73347876158958,0.28064107446583253
34.22222222222222,4.222222222222222,4.388888888888889,3.3333333333333335,0.1111111111111111,6.666666666666667,0.8888888888888888,0.23005491244444443,0.28064107446583253,0.3415608451472371,0.4040056453140559,0.7455664904612932,0.2547037916447707,0.12336457084822348,5.510841969890487,4.926666666666666,0.32877467328364196,90.21482170809533,0.2857140759173181
35.5,5.0,5.277777777777778,3.888888888888889,0.2222222222222222,8.222222222222221,0.4444444444444444,0.21403044644444444,0.2514631181316108,0.3228258705019326,0.3892377883321305,0.7120636588340632,0.24258108880890228,0.13777467020051964,5.3305891786720565,5.037555555555556,0.2974415877864154,81.50935677510438,0.265522602734285
33.55555555555556,4.944444444444445,5.166666666666667,3.888888888888889,0.05555555555555555,7.055555555555555,0.4444444444444444,0.29743173505555565,0.265522602734285,0.3514086180476893,0.39017585565119745,0.7415844736988868,0.2556778420342596,0.12465325291691248,5.104533582238329,4.941333333333334,0.3119302497056383,89.74330819195819,0.30616541848697315
35.77777777777778,5.111111111111111,5.5,3.7222222222222223,0.05555555555555555,6.444444444444445,0.7222222222222222,0.24768090483333338,0.30616541848697315,0.37462986815775307,0.42327271518025744,0.7979025833380102,0.27440161946605324,0.1171072966932843,6.026091536813097,5.880666666666666,0.35445519021855854,103.9913231793297,0.2873884547504902
36.27777777777778,4.611111111111111,4.833333333333333,2.9444444444444446,0.0,6.833333333333333,0.6111111111111112,0.2356328857222222,0.2873884547504902,0.3444108471197748,0.3816170603170545,0.7260279074368293,0.2503891462831623,0.0942286055665643,5.161230828256057,4.978666666666666,0.3420176796968668,85.78041280867652,0.2857265065176724
35.111111111111114,5.444444444444445,6.0,4.222222222222222,0.1111111111111111,6.333333333333333,0.5555555555555556,0.2766431144444445,0.2857265065176724,0.36541163619960987,0.42453489406433215,0.7899465302639421,0.27056895980590756,0.13880838754665967,5.906938954665556,5.805999999999999,0.32547692230691955,101.70155649407309,0.3158225219940228
36.05555555555556,6.111111111111111,6.5,3.111111111111111,0.05555555555555555,6.222222222222222,0.7222222222222222,0.3059383117777778,0.3158225219940228,0.3709695232817344,0.4513683065458614,0.822337829827596,0.2797783621132458,0.13554578455183858,6.09931279857322,5.934666666666666,0.3621225125929427,109.53257996821475,0.2812164920008058
34.111111111111114,5.055555555555555,5.277777777777778,3.388888888888889,0.05555555555555555,6.666666666666667,0.9444444444444444,0.2678469678888889,0.2812164920008058,0.3452254900120918,0.40763419966851333,0.7528596896806052,0.2572600204225697,0.12641770766770766,5.0688766348751555,4.922222222222222,0.322128054821586,92.09060757505762,0.27870691227662986
34.333333333333336,5.111111111111111,5.444444444444445,3.5,0.1111111111111111,7.222222222222222,0.8333333333333334,0.2735064137222223,0.30305959909475155,0.367614189097177,0.4348262251398976,0.8024404142370748,0.2741329413787041,0.1317666260451461,5.880394807764585,5.521111111111111,0.3556034356381029,104.72485919607429,0.26345045141951834
34.333333333333336,4.944444444444445,5.277777777777778,4.555555555555555,0.16666666666666666,7.166666666666667,1.0555555555555556,0.24264992638888894,0.26345045141951834,0.3536244266918438,0.4160227325795277,0.7696471592713716,0.2631366751562117,0.15257228116000932,5.839501997921774,5.376000000000001,0.30218623982939413,96.40659254131735,0.29042969995676526
34.611111111111114,4.777777777777778,5.111111111111111,4.388888888888889,0.05555555555555555,7.611111111111111,0.7777777777777778,0.2861961703888889,0.29042969995676526,0.3667257438500781,0.4214929139813894,0.7882186578314676,0.27039981322788254,0.13106321402462426,5.575204508699823,5.5057777777777765,0.34661425663507955,101.35894200649874,0.28504095880108715
36.166666666666664,5.944444444444445,6.111111111111111,3.611111111111111,0.1111111111111111,6.555555555555555,0.9444444444444444,0.2681166826666666,0.28504095880108715,0.34921130848685356,0.4043199873294314,0.7535312958162849,0.25822508565144203,0.11927902852834421,5.588091735217862,5.312555555555554,0.3290273754501153,92.43350998884797,0.285814065940823
36.22222222222222,5.722222222222222,6.222222222222222,3.6666666666666665,0.05555555555555555,8.055555555555555,0.5555555555555556,0.2631317756666667,0.285814065940823,0.3556236568620572,0.434318210908065,0.7899418677701222,0.26861019831494193,0.14850414496724204,6.407794510191706,5.980555555555555,0.3409841665801186,101.24393269811088,0.23752125578896605
33.22222222222222,3.888888888888889,4.166666666666667,4.888888888888889,0.16666666666666666,7.888888888888889,0.6666666666666666,0.2527596223333333,0.23752125578896605,0.3420718220252324,0.35102477032360535,0.6930965923488377,0.2416885124922559,0.11350351453463932,4.455171774018447,4.587444444444444,0.28930070947758346,77.97329042885373,0.2731006753474074
33.22222222222222,4.777777777777778,5.055555555555555,4.944444444444445,0.2777777777777778,7.055555555555555,0.7777777777777778,0.24526615372222219,0.2731006753474074,0.3763549335420273,0.39036341488705495,0.7667183484290823,0.26695057381567605,0.1172627395396476,5.161839775764553,5.321888888888887,0.32155697344349926,96.78215683335847,0.30928744424096954
33.55555555555556,4.555555555555555,4.777777777777778,3.7222222222222223,0.16666666666666666,7.277777777777778,0.8333333333333334,0.25085200738888885,0.2634608033836348,0.34025631132803263,0.38952018870498617,0.729776500033019,0.2504953872738613,0.12605938532135139,4.837940032635373,4.68011111111111,0.30941879500431824,86.46290677349198,0.29452085948676476
35.44444444444444,6.0,6.277777777777778,4.5,0.1111111111111111,7.388888888888889,0.8333333333333334,0.32428809016666665,0.29452085948676476,0.3721185261997795,0.45998960634831054,0.8321081325480897,0.2824507383769783,0.16546874686154564,6.228988478129922,6.115333333333334,0.3335904405590388,111.87007826625238,0.30554456632797955
35.166666666666664,7.388888888888889,7.777777777777778,4.833333333333333,0.1111111111111111,6.0,0.7777777777777778,0.27648832655555555,0.30554456632797955,0.3986333574410217,0.5044010144610055,0.9030343719020273,0.3054852644637111,0.1988564481330259,7.68786703150739,7.136999999999999,0.32728908995404943,129.68651015059115,0.27886612865601934
36.388888888888886,6.333333333333333,6.611111111111111,4.333333333333333,0.05555555555555555,7.666666666666667,0.8333333333333334,0.3103926166666666,0.27886612865601934,0.3563362717204965,0.43312060988392037,0.789456881604417,0.26863147474520355,0.15425448122790106,6.655773511263512,6.117,0.3151522222159099,101.16380032011516,0.27488553881714034
33.05555555555556,5.222222222222222,5.722222222222222,4.5,0.16666666666666666,6.055555555555555,1.0555555555555556,0.28767127933333336,0.27488553881714034,0.36586420392636076,0.46791204448350726,0.8337762484098679,0.28161690288773916,0.19302650566636692,5.72645014458006,5.9271111111111106,0.2928476997301225,111.96830107273804,0.3003246406742278
35.44444444444444,6.444444444444445,6.555555555555555,4.0,0.05555555555555555,6.944444444444445,0.7777777777777778,0.298067665,0.3003246406742278,0.38149092291025366,0.4564412425261239,0.8379321654363774,0.28578122594114513,0.156116601851896,6.556381885010293,6.358888888888888,0.33832157649530215,113.66865446983067,0.2745792141129962
34.388888888888886,4.222222222222222,4.611111111111111,4.222222222222222,0.2222222222222222,8.5,1.2222222222222223,0.2411270586111111,0.2745792141129962,0.36401511263649583,0.4212631934175752,0.7852783060540707,0.2691225990408169,0.146683979304579,5.345382990303047,5.2253333333333325,0.3325088811304914,100.54517523651438,0.2874318028607919
34.611111111111114,5.888888888888889,6.388888888888889,4.222222222222222,0.05555555555555555,6.555555555555555,0.7777777777777778,0.28918450372222226,0.2922396553062281,0.37874009448053986,0.4435629868521538,0.8223030813326937,0.28132378922928136,0.15132333154592567,6.082802844388928,5.9397777777777785,0.33078864455635903,109.88689449037606,0.30089593905024903
35.77777777777778,5.5,5.888888888888889,3.8333333333333335,0.0,5.388888888888889,1.2777777777777777,0.22385712055555557,0.30089593905024903,0.3807885882712355,0.4568845489918724,0.8376731372631078,0.2855760019700241,0.15598860994162336,6.754823434568988,6.227999999999999,0.32497040113488607,113.5753455343808,0.29736030632845917
33.388888888888886,6.5,7.055555555555555,4.666666666666667,0.1111111111111111,5.888888888888889,0.8888888888888888,0.3470240307777778,0.29736030632845917,0.38252753255421323,0.4834390930185267,0.8659666255727401,0.2929971629040277,0.18607878669006753,6.7445314975052995,6.358999999999998,0.3270374223151721,120.27034028442878,0.29304651088384326
36.44444444444444,6.222222222222222,6.722222222222222,3.8333333333333335,0.1111111111111111,6.0,0.6111111111111112,0.3245437433333334,0.29304651088384326,0.3645134490224782,0.445533994476203,0.8100474434986812,0.27541455067916587,0.15248748359235975,6.325229939617784,6.103666666666668,0.3198163516536588,106.35845285028289,0.27202920031312444
33.833333333333336,4.888888888888889,5.111111111111111,3.5,0.0,5.666666666666667,0.6666666666666666,0.2312542396111111,0.27202920031312444,0.3371144387043509,0.43949179388883275,0.7766062325931838,0.2615744458891661,0.16746259357570828,5.115349829578109,5.210777777777777,0.2892946344580331,97.2632818072995,0.2935639456832468
36.22222222222222,6.333333333333333,6.944444444444445,3.888888888888889,0.1111111111111111,6.555555555555555,0.7777777777777778,0.33057193344444447,0.2935639456832468,0.3700091469214633,0.46654933531416887,0.8365584822356321,0.28314144994320073,0.17298538963092205,6.723023801631238,6.47811111111111,0.32282948334504924,112.81200579095896,0.29472992848480667
34.55555555555556,7.222222222222222,7.555555555555555,4.555555555555555,0.16666666666666666,6.611111111111111,0.8888888888888888,0.3397105980555556,0.29472992848480667,0.37827138585201553,0.5060398183413898,0.8843112041934051,0.29673207821875436,0.211309889856583,6.847497867714631,6.565999999999999,0.31598587615765517,124.36005286329532,0.2988377122376478
32.833333333333336,4.444444444444445,4.777777777777778,3.4444444444444446,0.2222222222222222,6.611111111111111,0.7222222222222222,0.25252124416666666,0.24508003084930424,0.33315600653503086,0.38491607872083267,0.7180720852558636,0.24614922262097208,0.13983604787152848,4.366908560373879,4.552666666666665,0.27177318735181444,83.3957079817369,0.28602267383348345
34.55555555555556,4.555555555555555,4.833333333333333,3.0555555555555554,0.0,6.666666666666667,0.5555555555555556,0.23056463322222223,0.28602267383348345,0.3468642675684053,0.4097282369178468,0.7565925044862521,0.2585209796352441,0.12370556308436337,5.440088404720112,5.332777777777777,0.3304242397711894,93.0396267958302,0.25096555350334226
33.388888888888886,4.111111111111111,4.277777777777778,2.4444444444444446,0.05555555555555555,6.722222222222222,0.8333333333333334,0.23805114638888888,0.25096555350334226,0.3064719446712495,0.40042118299634755,0.7068931276675972,0.23801767085114914,0.14945562949300534,4.468751904006816,4.397888888888889,0.2725289094941634,79.53790855505791,0.31269878918599375
35.833333333333336,6.444444444444445,6.611111111111111,3.4444444444444446,0.1111111111111111,7.055555555555555,0.7777777777777778,0.28272113683333333,0.31269878918599375,0.382614384872134,0.5202343062660568,0.902848691138191,0.3022350497589745,0.20753551708006315,7.260835462894843,6.75688888888889,0.3505132653615536,128.89594365024246,0.30968978294806754
36.77777777777778,5.444444444444445,5.722222222222222,3.3333333333333335,0.16666666666666666,7.333333333333333,0.8888888888888888,0.24198653561111108,0.30968978294806754,0.3719647963099414,0.502117347181255,0.8740821434911965,0.2929134951347875,0.19242756423318752,7.084593919535911,6.770777777777776,0.34955023354043663,121.67475357587354,0.2924908254197743
34.666666666666664,5.166666666666667,5.5,2.7222222222222223,0.1111111111111111,7.277777777777778,0.4444444444444444,0.2423558830555556,0.2924908254197743,0.35162180734663995,0.4674888645307166,0.8191106718773564,0.27510202943866713,0.17499803911094233,6.050797584329711,5.829,0.3352425800056152,107.87577744639133,0.27780211104842684
36.0,4.777777777777778,5.055555555555555,3.0,0.05555555555555555,8.11111111111111,0.6666666666666666,0.26924504327777776,0.27780211104842684,0.3426017316433279,0.4182611310981271,0.7608628627414552,0.2587360620140294,0.1404590200497004,5.472919264396448,5.246777777777776,0.33108280589541306,93.83905133651469,0.2956293824697539
34.94444444444444,4.388888888888889,5.0,3.8333333333333335,0.05555555555555555,5.777777777777778,1.0555555555555556,0.2579562549444445,0.2744423831937782,0.3526726995626556,0.3755444566227666,0.7282171561854223,0.2525888289588867,0.1011020734289885,5.056517302367746,4.857666666666664,0.31389277928258047,86.67752345863332,0.27893878551925844
34.44444444444444,5.055555555555555,5.388888888888889,3.9444444444444446,0.2777777777777778,5.611111111111111,0.7777777777777778,0.26863876861111113,0.27893878551925844,0.3482207355335374,0.4052753501575659,0.7534960856911035,0.2580181685294833,0.12633656463830742,5.147410959437504,5.161777777777776,0.3119713328139595,92.37907666613765,0.3018892644770856
35.611111111111114,6.111111111111111,6.611111111111111,4.722222222222222,0.05555555555555555,6.055555555555555,1.0,0.2824294087222222,0.3018892644770856,0.39085676893161103,0.4821315367777434,0.8729883057093545,0.2964184302136608,0.1802422723006577,7.14245579013238,6.904333333333333,0.3268969081323181,122.30022313277033,0.2626340700601453
34.666666666666664,4.388888888888889,4.833333333333333,2.8333333333333335,0.05555555555555555,5.777777777777778,0.7777777777777778,0.21700537122222224,0.2626340700601453,0.32770045643792195,0.40517415631662945,0.7328746127545513,0.24875874447622223,0.1425400862564841,4.821143247485789,4.658777777777777,0.2910674591845905,86.60148768475204,0.2711003137588311
35.166666666666664,5.277777777777778,5.722222222222222,4.555555555555555,0.2222222222222222,6.222222222222222,0.7222222222222222,0.26908862744444445,0.2711003137588311,0.36056725958158437,0.41988890142588026,0.7804561610074646,0.267227492168183,0.14878858766704928,5.808501345077041,5.826333333333333,0.29801970873774036,99.25713471082177,0.32183777647910516
36.666666666666664,7.5,7.944444444444445,3.8333333333333335,0.0,6.055555555555555,0.9444444444444444,0.35400984911111116,0.32183777647910516,0.3885875679717841,0.46972554910547654,0.8583131170772607,0.292295792863672,0.14788777262637134,6.943406968694992,6.517666666666666,0.36206500277299736,118.76390999161521,0.2922705069643097
36.166666666666664,5.777777777777778,6.055555555555555,3.1666666666666665,0.1111111111111111,6.111111111111111,0.6666666666666666,0.3106192645,0.2922705069643097,0.3484893539706694,0.42800658859528273,0.7764959425659522,0.2638218564356219,0.135736081630973,5.933357946984504,5.606666666666666,0.32850164816723,97.76805264501824,0.2900780939120322
34.05555555555556,4.444444444444445,4.833333333333333,4.166666666666667,0.16666666666666666,8.0,0.8333333333333334,0.2700261158888889,0.2693869172248024,0.35800460013553725,0.3999827245713099,0.7579873247068473,0.2610977512038193,0.1305958073465076,4.846242334530097,4.933222222222223,0.3297019392016335,93.88529075758228,0.2712510797653866
35.333333333333336,5.444444444444445,5.777777777777778,3.2777777777777777,0.1111111111111111,7.666666666666667,0.5555555555555556,0.27041292038888887,0.2712510797653866,0.32939452893153887,0.4168854644900586,0.7462799934215975,0.2524489041417072,0.14563438472467197,5.8262535831727895,5.278666666666667,0.32260425461284714,89.81414517517123,0.27254801451745414
33.55555555555556,4.277777777777778,4.555555555555555,3.3333333333333335,0.05555555555555555,6.333333333333333,1.0,0.2765683391666667,0.27254801451745414,0.3376115361121935,0.40815465699273,0.7457661931049234,0.2539638554986696,0.13560664247527576,4.962819728603687,4.7637777777777774,0.31191435155160635,90.07729933605997,0.28970192478302154
35.166666666666664,5.777777777777778,6.222222222222222,4.055555555555555,0.1111111111111111,6.833333333333333,1.0,0.34625004633333334,0.28970192478302154,0.36935094987559924,0.4239251143077972,0.7932760641833964,0.27218920602096897,0.1342231895247756,5.700222549336235,5.620888888888889,0.33918603953275495,102.66360706811865,0.331549064478826
35.5,7.055555555555555,7.722222222222222,4.888888888888889,0.2222222222222222,5.222222222222222,0.7777777777777778,0.36414973922222227,0.331549064478826,0.4114280477426004,0.5217006867950659,0.9331287345376664,0.3155677931829367,0.19015162231624,7.616918232002187,7.334888888888887,0.35820370404583524,137.31814276670963,0.29390863617430035
34.666666666666664,4.833333333333333,5.111111111111111,3.7777777777777777,0.16666666666666666,5.722222222222222,0.9444444444444444,0.22876543849999997,0.29390863617430035,0.36474778328325236,0.43884370152626784,0.8035914848095201,0.2738474278590305,0.14493506535196743,5.742251997066111,5.66811111111111,0.3264748991628077,104.86023770925311,0.28283429926840903
33.666666666666664,5.166666666666667,5.388888888888889,4.222222222222222,0.05555555555555555,6.222222222222222,1.0,0.2484237213333333,0.28283429926840903,0.3566002785193503,0.4113784807330467,0.7679787592523972,0.2633147455169694,0.12854418146463775,5.395411363481571,5.2413333333333325,0.32304038970080945,96.15538790057093,0.2925472052503786
34.77777777777778,3.4444444444444446,3.6666666666666665,2.9444444444444446,0.1111111111111111,7.055555555555555,0.8333333333333334,0.21414388083333333,0.2537367786064543,0.3148769419877401,0.3469387057239654,0.6618156477117056,0.22842930032547443,0.0932019271175111,3.9378604337352487,3.880222222222222,0.3015229002710702,72.43233299972078,0.28606919491633137
35.666666666666664,5.055555555555555,5.277777777777778,2.611111111111111,0.05555555555555555,6.944444444444445,0.6666666666666666,0.28016898638888893,0.28606919491633137,0.34461524685704475,0.4087505491732214,0.753365796030266,0.25726449837897547,0.12268135425688996,5.741195288069061,5.306666666666666,0.3315203972855994,95.51082601838246,0.2898256161341473
35.388888888888886,4.333333333333333,4.777777777777778,3.1666666666666665,0.1111111111111111,6.722222222222222,0.5555555555555556,0.2689458690555556,0.2898256161341473,0.3570775780531622,0.40870621611200725,0.7657837941651694,0.2628614641519248,0.11888059997785988,5.539082135357839,5.320111111111111,0.3394506917627424,99.11353701523134,0.28759283899232513
35.333333333333336,6.166666666666667,6.5,3.111111111111111,0.1111111111111111,5.944444444444445,1.1111111111111112,0.3479590671111111,0.28759283899232513,0.35413719103054975,0.4743925928191307,0.8285297838496805,0.2779598841685301,0.18679975382680558,6.530707311171556,6.05411111111111,0.3088550869998519,113.62401071915733,0.3010291894701276
34.5,5.166666666666667,5.666666666666667,2.4444444444444446,0.05555555555555555,6.611111111111111,1.0555555555555556,0.30988841405555556,0.3010291894701276,0.35112555088644337,0.5056384670264052,0.8567640179128487,0.2844161146555009,0.20460927755627775,5.872999412000837,5.695444444444445,0.3308382675377336,120.05876606764042,0.2880862839611258
34.111111111111114,4.555555555555555,4.944444444444445,2.7777777777777777,0.1111111111111111,5.944444444444445,1.0,0.26792628672222224,0.2880862839611258,0.34596157291858165,0.4280093385821564,0.773970911500738,0.26268504245890084,0.13992305462103058,5.278940129227888,4.990777777777778,0.32143873299735926,100.40546343526492,0.2792677629043229
34.666666666666664,4.888888888888889,5.444444444444445,3.1666666666666665,0.05555555555555555,7.722222222222222,0.3333333333333333,0.2572140007222222,0.2792677629043229,0.34771671462976034,0.417922909850825,0.7656396244805854,0.2609532490460984,0.13865514694650202,5.847120070434112,5.416555555555555,0.329973974794965,98.55526631788999,0.25958544632288877
33.166666666666664,4.611111111111111,4.944444444444445,3.111111111111111,0.16666666666666666,5.666666666666667,0.8333333333333334,0.27253988300000004,0.26733452562422394,0.3353139570830759,0.3805214943700353,0.7158354514531112,0.24602165427989306,0.11318696874581136,4.249771205767542,4.422999999999999,0.3062860235328101,86.21188921082995,0.26999968086106235
35.166666666666664,5.111111111111111,5.222222222222222,2.611111111111111,0.0,6.611111111111111,0.7222222222222222,0.26580687833333333,0.26999968086106235,0.3292075437359044,0.39470569362446795,0.7239132373603724,0.24681981808727396,0.12470601276340555,5.211798278660861,4.866555555555555,0.30692161038664867,87.75896577282516,0.28890348152860335
36.166666666666664,6.277777777777778,6.5,4.722222222222222,0.3333333333333333,6.666666666666667,0.7777777777777778,0.2935305435555555,0.28890348152860335,0.3721089839994194,0.4629961946921676,0.8351051786915871,0.2831980914727807,0.17409271316356423,6.936591472459595,6.309444444444443,0.3214763205764948,116.16896599653289,0.3192362237342122
36.611111111111114,6.611111111111111,7.222222222222222,4.055555555555555,0.1111111111111111,6.0,0.7777777777777778,0.35007389055555554,0.3192362237342122,0.39286865379330604,0.4922496127325855,0.8851182665258915,0.2998532973901341,0.1730133889983733,7.607702289334644,6.937555555555554,0.3525991328877644,129.02949850673315,0.36087852373268414
38.888888888888886,9.444444444444445,9.666666666666666,3.7222222222222223,0.16666666666666666,6.722222222222222,0.8333333333333334,0.3299256299444444,0.36087852373268414,0.4186975064056435,0.5908119608547947,1.009509467260438,0.33611686809623825,0.2299334371221105,10.43086956085171,8.967333333333334,0.39390854326647184,159.56989463664829,0.2864174559092969
35.666666666666664,5.722222222222222,5.833333333333333,3.2222222222222223,0.2222222222222222,5.666666666666667,0.7777777777777778,0.2870450537777778,0.2864174559092969,0.35428585457861184,0.47024285835102275,0.8245287129296345,0.27698934914813106,0.18382540244172585,6.355914008272757,6.034666666666667,0.30415533136302986,112.69655739857541,0.2765807003193421
34.94444444444444,4.722222222222222,4.888888888888889,3.111111111111111,0.0,6.222222222222222,1.0,0.2980050179444444,0.2765807003193421,0.33561816791628446,0.4000109605232753,0.7356291284395597,0.25103091569314684,0.12343026020393309,4.831094914931396,4.7107777777777775,0.3105923797652443,90.8583479753923,0.2921789136700987
32.333333333333336,2.7777777777777777,2.888888888888889,2.7222222222222223,0.16666666666666666,6.722222222222222,0.6666666666666666,0.20759179094444447,0.22993051032078218,0.2881999914994231,0.3217897531507904,0.6099897446502136,0.21013743446243802,0.09185924283000828,3.283813664872559,3.2101111111111105,0.27357506579669516,58.81622833577004,0.2443013717108436
33.611111111111114,3.6666666666666665,3.8333333333333335,2.1666666666666665,0.05555555555555555,7.0,0.7777777777777778,0.33292448288888893,0.2443013717108436,0.28996368487467084,0.34830003379774094,0.6382637186724118,0.21755866664303716,0.1039986620868974,3.7022931502527445,3.422333333333333,0.28820558344025776,65.52787208597948,0.2893309306642189
